client_id,client_name,policy_type,policy_start_date,annual_premium,claims_last_3_years,communication_frequency,client_tenure_years,last_contact_date,industry,region
3964,Anderson-Rosario,Errors & Omissions,2022-01-05,11779.68,2,Quarterly,9,2024-09-28,Construction,Whitby
3965,Martinez LLC,Cyber,2017-11-29,6273.44,3,Monthly,8,2024-12-10,Retail,Durham
3966,"Smith, Cohen and Williams",Errors & Omissions,2016-09-27,16235.34,5,Quarterly,2,2024-04-30,Transport,Oshawa
3967,Jordan-Harper,Errors & Omissions,2024-01-09,10723.26,5,Monthly,8,2024-12-06,Manufacturing,Whitby
3968,Hamilton LLC,Commercial Auto,2022-01-03,5491.41,4,Quarterly,8,2024-05-27,Retail,Toronto
3969,Tucker-Hodges,General Liability,2021-06-20,10236.77,0,Quarterly,6,2025-04-22,Retail,Durham
3970,Williamson Ltd,General Liability,2021-06-18,10004.9,1,Monthly,5,2025-04-17,Manufacturing,Durham
3971,"Lopez, Campbell and Wilson",Property,2016-05-03,4568.23,4,Monthly,7,2024-06-22,Healthcare,Ajax
3972,Gamble-Wright,Commercial Auto,2020-06-19,10223.07,1,Monthly,2,2024-07-18,Construction,Ajax
3973,Gonzalez-Mccarthy,Cyber,2020-03-10,5211.08,1,Annually,10,2024-10-18,Retail,Whitby
3974,Haynes PLC,Commercial Auto,2019-08-23,6651.33,2,Quarterly,10,2024-09-11,Technology,Ajax
3975,"White, Riddle and Garza",Cyber,2020-06-03,4327.24,2,Annually,3,2024-07-28,Manufacturing,Oshawa
3976,"Hernandez, Martinez and Morales",General Liability,2015-12-04,14505.98,2,Quarterly,5,2024-04-26,Retail,Durham
3977,Mooney-Hickman,Property,2022-10-24,9846.81,4,Monthly,1,2024-07-02,Transport,Durham
3978,Smith-Gonzalez,Property,2022-08-26,12502.46,0,Quarterly,7,2024-11-23,Finance,Durham
3979,James PLC,General Liability,2021-12-20,16240.02,4,Monthly,6,2025-04-11,Construction,Durham
3980,Graves-Baird,Errors & Omissions,2018-08-26,17824.25,4,Quarterly,9,2024-08-04,Manufacturing,Ajax
3981,Rogers Group,Commercial Auto,2020-07-08,12933.16,3,Monthly,4,2024-11-30,Retail,Durham
3982,Hicks Ltd,Property,2018-07-08,13819.84,0,Quarterly,9,2024-10-15,Transport,Durham
3983,Torres LLC,Errors & Omissions,2019-02-18,19940.7,5,Quarterly,8,2024-09-27,Construction,Oshawa
3984,Ramirez-Bell,Cyber,2022-05-27,14713.3,1,Monthly,3,2025-03-08,Finance,Durham
3985,Wright-Jacobson,Property,2021-02-27,19112.94,1,Quarterly,8,2025-03-06,Retail,Durham
3986,Williams Inc,Cyber,2015-06-16,15439.19,3,Monthly,3,2025-04-17,Construction,Durham
3987,"Garner, Lewis and Kennedy",Errors & Omissions,2020-06-14,10087.68,1,Quarterly,6,2025-01-21,Technology,Oshawa
3988,"Garcia, Lopez and Vaughan",Cyber,2021-09-21,5768.33,0,Annually,9,2024-05-15,Retail,Durham
3989,Cook-Rodriguez,Errors & Omissions,2018-02-26,11598.36,1,Monthly,2,2024-07-29,Finance,Pickering
3990,"Smith, Arnold and Atkins",Cyber,2023-01-10,11240.99,2,Annually,3,2024-12-15,Retail,Durham
3991,Ward-Patrick,Commercial Auto,2018-07-16,10781.12,3,Quarterly,3,2024-09-16,Finance,Ajax
3992,"Maxwell, Rice and Watson",Property,2017-07-06,19456.54,0,Quarterly,6,2024-12-31,Finance,Oshawa
3993,"Hill, Silva and Miller",Property,2018-03-08,11724.15,2,Quarterly,10,2025-02-12,Transport,Durham
3994,Anderson Ltd,Errors & Omissions,2021-11-12,11995.4,3,Annually,1,2024-10-14,Transport,Whitby
3995,"Martinez, Willis and Barr",Cyber,2017-08-07,14806,5,Monthly,10,2024-04-23,Retail,Ajax
3996,"Roth, Lee and Griffin",General Liability,2022-09-09,10742.35,1,Quarterly,6,2024-06-13,Manufacturing,Durham
3997,Jones PLC,Property,2017-04-22,3554.33,3,Monthly,7,2025-04-14,Technology,Durham
3998,"Cooper, Swanson and Mayo",Cyber,2016-10-24,5666.27,1,Annually,7,2025-02-09,Retail,Ajax
3999,Ferguson and Sons,Cyber,2020-05-03,12503.45,2,Quarterly,9,2024-08-15,Transport,Ajax
4000,Anderson Group,Commercial Auto,2017-10-22,18668.86,2,Quarterly,5,2024-07-26,Finance,Durham
4001,"Dawson, Snow and Malone",General Liability,2019-08-30,5019.02,3,Quarterly,5,2024-09-15,Healthcare,Whitby
4002,"Hester, Jacobson and West",Property,2018-12-28,17489.4,5,Quarterly,9,2024-08-24,Transport,Oshawa
4003,"Wilson, Graham and Webb",Commercial Auto,2022-04-20,4875.71,3,Monthly,3,2024-06-13,Manufacturing,Whitby
4004,"Velazquez, Gordon and Johnson",General Liability,2017-08-25,9282.96,0,Quarterly,4,2025-03-16,Transport,Durham
4005,"Hill, Ponce and Roberts",Property,2021-02-25,7923.04,2,Monthly,8,2025-02-14,Construction,Pickering
4006,"Brown, Compton and Lee",Commercial Auto,2020-10-05,11887.22,3,Quarterly,4,2025-04-04,Finance,Durham
4007,Simpson-Patel,General Liability,2019-11-05,5001.62,1,Monthly,4,2025-01-15,Healthcare,Oshawa
4008,"Mata, Martin and Christensen",Property,2017-11-19,8183.72,1,Monthly,8,2024-08-20,Healthcare,Ajax
4009,Hart-Myers,General Liability,2017-01-13,9365.82,3,Monthly,10,2024-05-09,Manufacturing,Ajax
4010,"Nelson, White and Moore",Cyber,2024-01-25,7997.68,5,Annually,2,2024-09-06,Retail,Durham
4011,Vargas Inc,Errors & Omissions,2024-01-16,3475.62,4,Quarterly,3,2024-09-07,Finance,Ajax
4012,"Gibson, Zimmerman and Warren",Errors & Omissions,2015-12-24,5428.78,0,Quarterly,2,2024-07-18,Transport,Oshawa
4013,Phelps-Phillips,Cyber,2023-09-12,16324.47,3,Monthly,3,2025-01-19,Manufacturing,Durham
4014,Arnold-Jackson,General Liability,2016-12-23,10169.87,0,Annually,2,2025-02-13,Retail,Durham
4015,Ferguson LLC,Cyber,2022-03-30,18925.95,2,Annually,2,2024-10-05,Retail,Durham
4016,Bowman LLC,Errors & Omissions,2017-10-26,8187.79,5,Annually,1,2024-07-31,Finance,Oshawa
4017,Nelson Inc,Errors & Omissions,2019-05-24,7819.2,5,Monthly,2,2024-11-03,Transport,Ajax
4018,"Whitney, Mayo and Clark",General Liability,2020-08-08,6112.31,0,Monthly,9,2025-02-09,Transport,Durham
4019,Smith LLC,Errors & Omissions,2016-09-30,15574.23,5,Quarterly,8,2024-05-23,Finance,Whitby
4020,"Jacobs, Wood and Miller",Cyber,2021-10-11,3035.46,3,Annually,9,2025-01-19,Construction,Toronto
4021,"Henson, Baker and Anderson",General Liability,2019-10-18,12308.13,0,Quarterly,1,2024-11-15,Manufacturing,Ajax
4022,"Phillips, Galloway and Garrett",Cyber,2019-01-23,4148.6,1,Annually,4,2025-03-05,Retail,Pickering
4023,Holloway and Sons,General Liability,2018-09-24,3759.6,2,Quarterly,6,2024-10-10,Transport,Toronto
4024,"Sanford, Thompson and Bonilla",Errors & Omissions,2021-01-27,11180,1,Annually,9,2025-02-23,Construction,Durham
4025,"Sandoval, Parrish and Crosby",Property,2019-05-20,8264.93,4,Monthly,7,2024-09-12,Technology,Ajax
4026,"Rodriguez, Reese and Reyes",General Liability,2017-08-03,10690.37,4,Quarterly,10,2025-02-19,Healthcare,Durham
4027,"Scott, Sims and Munoz",General Liability,2020-02-07,8743,3,Annually,1,2025-04-23,Healthcare,Durham
4028,Montoya and Sons,Property,2023-02-25,9414.2,5,Annually,2,2024-08-09,Retail,Durham
4029,Adams-Perkins,Errors & Omissions,2018-06-26,17185.82,3,Quarterly,8,2025-01-11,Retail,Ajax
4030,Moore-Hall,Cyber,2021-07-12,17172.62,0,Annually,1,2024-04-29,Transport,Durham
4031,"Hamilton, Hernandez and Mendoza",Commercial Auto,2016-04-15,5257.76,3,Quarterly,8,2024-07-26,Technology,Durham
4032,White-Lopez,Property,2021-07-06,5354.88,5,Monthly,5,2025-03-28,Transport,Whitby
4033,Lopez Group,Commercial Auto,2019-04-28,13819.82,5,Monthly,1,2024-09-25,Technology,Durham
4034,"White, Campbell and Collins",Errors & Omissions,2019-02-19,15948.54,3,Annually,4,2025-03-10,Retail,Pickering
4035,Roth Ltd,General Liability,2019-06-27,14342.75,3,Monthly,10,2025-01-20,Construction,Durham
4036,"Lopez, Thomas and Simmons",General Liability,2019-09-30,5532.7,0,Monthly,3,2024-08-06,Finance,Toronto
4037,Stout-Waller,Errors & Omissions,2018-10-02,15373.69,2,Quarterly,6,2025-03-15,Manufacturing,Durham
4038,Ramsey and Sons,Cyber,2015-11-25,4518.35,3,Quarterly,2,2025-03-29,Healthcare,Pickering
4039,"Christensen, Smith and Garcia",Cyber,2019-05-29,13621.1,2,Monthly,10,2025-04-07,Technology,Durham
4040,Smith-Serrano,Errors & Omissions,2016-08-17,13601.02,5,Annually,10,2024-11-07,Construction,Durham
4041,"Michael, Anderson and Carrillo",Errors & Omissions,2016-08-24,9583,5,Annually,10,2024-11-21,Technology,Pickering
4042,Thomas-Burton,Errors & Omissions,2021-07-14,18304.16,0,Annually,5,2024-06-19,Retail,Durham
4043,Sparks Inc,Errors & Omissions,2023-10-22,8762.96,4,Annually,6,2024-06-08,Construction,Oshawa
4044,Daniels LLC,Errors & Omissions,2022-03-18,3778.94,3,Annually,3,2024-09-06,Finance,Pickering
4045,"Miller, Taylor and Malone",Errors & Omissions,2015-10-14,14397.55,4,Monthly,10,2025-03-28,Healthcare,Durham
4046,Ochoa-Parker,General Liability,2021-09-02,10532.64,2,Annually,6,2025-01-26,Healthcare,Pickering
4047,Moore-Brown,Commercial Auto,2019-11-08,7715.38,3,Quarterly,2,2024-11-30,Construction,Durham
4048,"Adams, Stephens and Smith",Cyber,2021-08-07,4505.01,5,Annually,8,2024-10-15,Finance,Durham
4049,Garcia LLC,Commercial Auto,2023-04-03,5815.45,2,Monthly,2,2024-11-02,Manufacturing,Whitby
4050,Hunt Group,General Liability,2021-12-13,3421.67,4,Monthly,3,2024-07-28,Transport,Toronto
4051,Smith and Sons,Property,2019-11-17,13711.86,2,Monthly,3,2024-11-10,Transport,Oshawa
4052,Perez Group,Commercial Auto,2023-10-22,16117.12,0,Quarterly,3,2024-09-13,Healthcare,Durham
4053,Gomez LLC,Property,2020-12-08,8250.42,1,Annually,8,2024-08-08,Healthcare,Durham
4054,Dorsey Ltd,General Liability,2023-01-10,13967.71,3,Annually,7,2025-04-22,Healthcare,Oshawa
4055,Mcdaniel-Espinoza,Cyber,2022-02-20,13946.54,4,Quarterly,5,2025-01-24,Technology,Whitby
4056,Vasquez Inc,Property,2019-11-15,4447.58,3,Annually,4,2024-09-25,Technology,Durham
4057,Garcia LLC,General Liability,2021-01-06,19237.86,5,Quarterly,4,2024-09-29,Healthcare,Whitby
4058,Jones-Cook,Errors & Omissions,2018-09-13,12211.18,0,Monthly,9,2024-06-21,Retail,Ajax
4059,Mclean-Gillespie,Cyber,2021-06-11,15879.46,1,Quarterly,8,2024-07-08,Retail,Oshawa
4060,Munoz and Sons,Errors & Omissions,2019-05-23,19273.98,0,Monthly,3,2024-06-11,Finance,Durham
4061,Moreno-Greene,Cyber,2022-09-26,11869.81,2,Monthly,3,2024-07-21,Retail,Oshawa
4062,"Coleman, Barry and Mcdaniel",Cyber,2021-08-13,15759.5,5,Monthly,1,2024-10-06,Transport,Durham
4063,"Roth, Bailey and Garcia",Commercial Auto,2023-05-06,11544.86,4,Annually,6,2024-05-07,Healthcare,Oshawa
4064,Stanley-Cantu,Cyber,2019-12-02,3317.29,2,Quarterly,5,2024-09-18,Technology,Toronto
4065,"Lindsey, Mccormick and Hensley",Commercial Auto,2021-12-30,14190.33,1,Annually,3,2024-09-26,Retail,Durham
4066,Strickland and Sons,Property,2021-11-20,12041.61,4,Quarterly,3,2025-03-02,Healthcare,Whitby
4067,Hernandez-Griffin,Cyber,2023-11-12,19360.41,4,Quarterly,2,2024-10-20,Healthcare,Pickering
4068,Briggs-Wilson,Property,2021-10-24,7674.36,5,Annually,7,2024-12-13,Finance,Durham
4069,Moyer-Ramirez,Cyber,2016-05-23,6498.68,3,Quarterly,3,2025-02-18,Technology,Oshawa
4070,Morris and Sons,Commercial Auto,2022-08-22,17104.74,3,Annually,7,2024-12-21,Transport,Whitby
4071,Saunders LLC,Errors & Omissions,2018-11-10,17261.6,0,Monthly,6,2024-11-14,Manufacturing,Durham
4072,Snyder-Olson,Cyber,2020-01-30,12852.4,3,Annually,5,2024-09-28,Manufacturing,Durham
4073,Guzman-Fields,General Liability,2017-06-17,4439.02,2,Quarterly,10,2024-08-11,Construction,Pickering
4074,Pham Ltd,Errors & Omissions,2016-08-27,12070.25,0,Annually,7,2024-12-06,Healthcare,Durham
4075,Reyes PLC,Commercial Auto,2018-04-28,8447.33,0,Annually,4,2024-05-21,Technology,Durham
4076,Ryan-Vasquez,General Liability,2021-02-23,13011.18,3,Annually,4,2024-06-12,Finance,Pickering
4077,"Underwood, Cruz and Carpenter",Property,2020-03-02,11355.04,3,Annually,1,2024-09-14,Healthcare,Ajax
4078,Rose-Frank,Commercial Auto,2021-08-08,18875.43,2,Quarterly,9,2024-12-04,Manufacturing,Ajax
4079,"Robinson, Miller and Ward",Errors & Omissions,2015-09-08,8779.26,0,Monthly,4,2024-08-21,Healthcare,Durham
4080,Mcknight Inc,Property,2015-06-12,6068.64,4,Quarterly,4,2024-11-29,Technology,Durham
4081,Grant-Rosario,Property,2020-12-16,3408.97,5,Quarterly,5,2025-03-06,Healthcare,Durham
4082,Brown LLC,Commercial Auto,2020-07-09,11974.33,2,Annually,5,2024-10-28,Technology,Durham
4083,Allison-Delacruz,Errors & Omissions,2023-12-14,9494.19,2,Monthly,5,2025-04-11,Transport,Durham
4084,Phillips and Sons,Commercial Auto,2016-10-18,4547.43,3,Monthly,8,2025-03-21,Technology,Durham
4085,"Bonilla, Durham and Sanchez",General Liability,2021-02-14,19656.36,2,Quarterly,1,2025-04-02,Transport,Durham
4086,Brown and Sons,General Liability,2018-06-18,12210.25,5,Monthly,5,2025-01-06,Transport,Pickering
4087,Hayden Ltd,Cyber,2022-02-05,7850.98,2,Quarterly,9,2025-04-09,Finance,Durham
4088,Bennett Inc,Property,2017-09-26,6105.37,0,Quarterly,9,2024-06-29,Technology,Durham
4089,"Hanna, Watson and Miles",Cyber,2020-10-21,16061.18,4,Quarterly,8,2024-06-14,Finance,Durham
4090,"Perkins, Woods and Wheeler",Errors & Omissions,2021-08-16,5621.87,2,Monthly,9,2025-02-07,Retail,Oshawa
4091,Johnson LLC,General Liability,2021-10-18,19186.8,1,Annually,10,2024-05-12,Healthcare,Durham
4092,Miller Inc,Cyber,2022-01-24,14536.35,2,Quarterly,10,2024-07-31,Manufacturing,Oshawa
4093,Carroll Group,General Liability,2020-06-13,4001.53,2,Quarterly,6,2024-07-04,Healthcare,Durham
4094,Cannon Group,General Liability,2022-11-28,19339.1,3,Monthly,1,2024-12-13,Transport,Whitby
4095,"Taylor, Rose and Rush",General Liability,2018-05-27,6084.78,0,Quarterly,5,2024-11-12,Transport,Durham
4096,Jenkins-Rogers,Commercial Auto,2017-03-25,15126.11,3,Annually,8,2024-09-20,Healthcare,Oshawa
4097,"Dominguez, Mitchell and Moore",Cyber,2019-05-21,8066.41,2,Monthly,1,2024-07-03,Finance,Ajax
4098,"Johnson, Potter and Gordon",Property,2015-07-17,4678.65,2,Annually,3,2024-06-26,Retail,Durham
4099,Sanders Group,Cyber,2023-01-08,5421.83,5,Monthly,1,2024-09-29,Healthcare,Durham
4100,"Vaughan, Gibson and Dawson",Property,2020-01-04,18181.19,0,Monthly,6,2024-11-27,Healthcare,Durham
4101,Ellison-Shaw,Cyber,2017-08-20,7384.88,4,Annually,10,2024-12-19,Retail,Whitby
4102,"Perez, Huynh and Nelson",Cyber,2019-05-21,19006.82,0,Monthly,7,2024-06-12,Finance,Pickering
4103,Boyd and Sons,General Liability,2021-07-27,18291.53,2,Monthly,9,2024-04-27,Technology,Whitby
4104,"Lewis, Montgomery and Robinson",Property,2017-04-30,3881.93,5,Quarterly,6,2024-09-19,Manufacturing,Pickering
4105,Carson PLC,Property,2019-10-30,7073.59,0,Monthly,2,2024-10-01,Retail,Oshawa
4106,"Skinner, Velasquez and Mcdonald",Property,2018-05-26,13149.08,4,Monthly,10,2024-09-24,Healthcare,Durham
4107,Delgado-Sullivan,Cyber,2021-11-09,7020.35,5,Quarterly,6,2024-05-21,Construction,Durham
4108,Martin-Pratt,Property,2017-05-24,11646.56,3,Quarterly,4,2024-10-16,Healthcare,Durham
4109,"Coleman, Nelson and Garcia",Cyber,2020-03-04,11575.16,1,Annually,8,2025-04-19,Healthcare,Durham
4110,Morrison-Bradford,Commercial Auto,2016-03-16,19139.07,1,Annually,8,2024-11-30,Retail,Whitby
4111,Allen and Sons,General Liability,2019-10-25,7577.89,0,Monthly,5,2024-12-05,Healthcare,Durham
4112,"Rodriguez, Lewis and Smith",Errors & Omissions,2018-08-20,8411.72,4,Monthly,10,2024-09-28,Construction,Durham
4113,Lopez-Harris,Commercial Auto,2019-07-11,12403.06,0,Annually,3,2024-06-30,Finance,Durham
4114,Allen Inc,Property,2017-12-27,4112.79,1,Annually,7,2024-07-05,Construction,Ajax
4115,"Cunningham, Elliott and Tyler",General Liability,2022-05-18,3491.41,5,Quarterly,7,2025-04-04,Manufacturing,Durham
4116,Williams Inc,General Liability,2017-04-15,13770.2,1,Annually,4,2024-09-03,Retail,Whitby
4117,Smith-Kelly,General Liability,2020-06-06,18533.5,5,Monthly,3,2024-09-16,Construction,Durham
4118,Benjamin-Porter,General Liability,2020-09-12,3316.59,3,Monthly,10,2024-12-16,Construction,Durham
4119,Walton-Swanson,Property,2020-07-25,12419.28,3,Annually,6,2024-12-08,Transport,Oshawa
4120,Park Inc,General Liability,2018-12-10,12964.94,2,Monthly,7,2025-04-10,Finance,Oshawa
4121,Russell-Figueroa,Errors & Omissions,2016-04-04,4725.66,2,Monthly,4,2025-04-03,Healthcare,Whitby
4122,Shaw and Sons,Errors & Omissions,2023-01-05,15970.63,3,Quarterly,5,2024-12-12,Healthcare,Durham
4123,Matthews Group,General Liability,2022-05-01,14076.37,5,Monthly,3,2025-01-03,Technology,Ajax
4124,Willis-Christian,Cyber,2019-01-20,5134.71,4,Monthly,8,2025-03-07,Technology,Durham
4125,Martin-Fleming,Property,2023-02-06,12660.18,1,Quarterly,8,2024-06-21,Healthcare,Oshawa
4126,Mcclure Inc,Errors & Omissions,2019-02-26,10581.7,5,Monthly,8,2024-12-07,Finance,Durham
4127,"Hall, Lewis and Maldonado",Errors & Omissions,2017-01-30,17386.72,4,Annually,6,2025-04-13,Manufacturing,Durham
4128,Mack and Sons,Errors & Omissions,2015-08-14,11507.35,4,Quarterly,3,2025-02-03,Manufacturing,Durham
4129,"Black, Chandler and Curtis",Commercial Auto,2015-10-27,16308.99,3,Monthly,3,2024-12-13,Healthcare,Ajax
4130,West-Anderson,Commercial Auto,2017-05-20,5420.24,0,Quarterly,6,2025-02-24,Healthcare,Oshawa
4131,Ward-Chase,Errors & Omissions,2023-09-29,12187.48,0,Annually,10,2025-02-02,Manufacturing,Durham
4132,Williams-Marquez,Cyber,2021-05-15,5859.2,2,Annually,3,2024-11-21,Transport,Durham
4133,"Hughes, Clark and Bishop",Property,2018-02-24,7167.75,2,Quarterly,1,2024-07-28,Retail,Durham
4134,Rubio PLC,Property,2017-09-22,19194.41,0,Monthly,7,2024-07-15,Construction,Whitby
4135,"Gamble, Davis and Smith",Errors & Omissions,2017-05-10,19342.99,1,Monthly,2,2024-08-25,Finance,Durham
4136,Payne-Novak,Errors & Omissions,2016-08-29,12437.59,4,Quarterly,7,2025-02-08,Finance,Ajax
4137,Porter Group,Property,2021-07-29,3710.47,5,Monthly,6,2024-11-23,Finance,Durham
4138,Jackson-Phillips,Cyber,2022-11-28,16814.94,5,Annually,9,2025-02-02,Healthcare,Ajax
4139,Ramirez LLC,Commercial Auto,2016-11-18,19338.95,0,Monthly,2,2024-10-25,Finance,Durham
4140,Davis-White,Commercial Auto,2020-02-02,13552.41,3,Monthly,3,2025-03-24,Construction,Ajax
4141,Scott-Kennedy,Errors & Omissions,2020-09-22,14102,4,Quarterly,10,2024-09-25,Technology,Oshawa
4142,Hines-Ramos,Property,2017-12-20,5845.49,5,Annually,3,2024-11-24,Retail,Whitby
4143,Case PLC,Commercial Auto,2018-11-13,4022.98,0,Annually,1,2024-11-08,Transport,Durham
4144,Williams-Trevino,Cyber,2021-06-25,18670.78,2,Annually,6,2024-10-20,Manufacturing,Pickering
4145,Ortiz-Harvey,Errors & Omissions,2020-01-23,7646.15,5,Annually,10,2025-01-23,Technology,Ajax
4146,"Anderson, Richardson and Kirk",General Liability,2018-04-22,7265.11,5,Monthly,3,2024-11-01,Manufacturing,Durham
4147,Brooks-Fleming,Errors & Omissions,2022-09-04,14559.96,2,Monthly,3,2024-10-15,Technology,Durham
4148,"Cole, Rich and Esparza",General Liability,2023-11-28,19987.11,3,Quarterly,10,2024-12-16,Construction,Durham
4149,Oliver Ltd,Errors & Omissions,2023-02-23,17321.46,3,Annually,5,2024-07-04,Manufacturing,Oshawa
4150,Figueroa and Sons,Property,2019-09-24,6616.82,0,Quarterly,2,2024-09-14,Technology,Ajax
4151,"Nicholson, Smith and Farrell",Property,2019-11-08,17291.63,1,Annually,2,2025-04-13,Manufacturing,Pickering
4152,Bennett-Hudson,Property,2023-10-13,7782.29,5,Monthly,6,2025-02-20,Retail,Durham
4153,Walker Group,Property,2016-02-20,5744.08,2,Annually,7,2024-10-08,Manufacturing,Durham
4154,"Davis, Owens and Day",Cyber,2017-03-22,12079.52,5,Annually,4,2024-04-27,Healthcare,Pickering
4155,Rodriguez-White,Cyber,2023-10-08,4188.9,5,Annually,1,2024-08-17,Transport,Durham
4156,Lowery Group,General Liability,2018-08-11,4525.16,5,Monthly,3,2024-06-09,Construction,Pickering
4157,Gonzalez-Murphy,Cyber,2018-02-03,14873.3,0,Quarterly,10,2024-07-27,Transport,Durham
4158,Peterson-Munoz,Errors & Omissions,2015-09-28,17118.47,3,Monthly,6,2024-07-30,Manufacturing,Durham
4159,Park Group,Property,2022-04-20,15326.25,0,Quarterly,6,2024-11-12,Transport,Durham
4160,Ramirez Inc,Commercial Auto,2021-02-12,19979.96,1,Quarterly,10,2024-06-29,Finance,Durham
4161,"Moore, Harrison and Bowman",Commercial Auto,2017-10-27,17930.75,4,Monthly,7,2024-05-11,Retail,Durham
4162,Carroll-Huerta,Commercial Auto,2019-02-04,6584.45,2,Monthly,4,2024-11-12,Finance,Durham
4163,Brown-Stokes,Errors & Omissions,2022-11-16,11581.94,2,Annually,7,2025-03-25,Finance,Durham
4164,Irwin-Lewis,Commercial Auto,2023-03-08,16634.96,4,Annually,4,2025-03-02,Construction,Durham
4165,Parrish Ltd,Commercial Auto,2023-01-06,18026.84,4,Monthly,8,2024-07-29,Healthcare,Durham
4166,Nelson-Reid,General Liability,2017-07-22,19071.94,4,Annually,3,2025-04-05,Finance,Durham
4167,Thomas LLC,Errors & Omissions,2022-08-16,13797.89,1,Quarterly,7,2024-12-15,Healthcare,Durham
4168,Miller-Russo,Errors & Omissions,2022-02-13,19653.89,5,Monthly,3,2025-03-04,Construction,Durham
4169,Savage-Warren,Commercial Auto,2020-10-26,15031.82,0,Quarterly,10,2024-07-27,Construction,Toronto
4170,"Orozco, White and Brown",Errors & Omissions,2022-03-25,7641.22,2,Annually,5,2024-05-30,Construction,Durham
4171,Peterson-Mullins,General Liability,2018-07-07,14258.71,4,Quarterly,3,2024-08-28,Retail,Durham
4172,Gonzalez Group,General Liability,2018-08-17,8467.85,3,Quarterly,1,2024-07-09,Technology,Pickering
4173,Alvarez-Barker,Property,2023-04-10,6580.61,1,Quarterly,7,2024-12-13,Transport,Durham
4174,Sheppard Group,General Liability,2015-05-15,19302.88,3,Annually,7,2024-11-14,Technology,Oshawa
4175,Gaines-Hudson,Property,2017-03-16,8583.77,2,Annually,2,2025-02-06,Manufacturing,Durham
4176,Hoffman PLC,Commercial Auto,2020-01-19,18538.31,5,Monthly,6,2024-07-05,Healthcare,Durham
4177,Miller Ltd,Property,2016-05-12,5273.34,5,Monthly,5,2025-02-13,Healthcare,Durham
4178,"Jensen, Morris and Downs",Property,2016-02-07,18678.38,1,Annually,10,2024-12-11,Retail,Toronto
4179,"Newton, Doyle and Stewart",Commercial Auto,2021-05-21,13349.37,2,Monthly,9,2024-05-25,Healthcare,Durham
4180,Mosley and Sons,Property,2017-11-26,3072.75,4,Annually,1,2024-06-22,Healthcare,Durham
